CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,TenureBucket,Exited
675.0,Spain,Male,36.0,3,54098.18,2,0,1,54478.52,Mid,0
529.0,France,Male,42.0,1,157498.9,1,1,1,82276.62,New,0
778.0,Germany,Male,41.0,7,139706.31,1,1,0,63337.19,Loyal,0
569.0,France,Male,43.0,7,0.0,2,1,0,52534.81,Loyal,0
616.0,France,Male,59.0,5,153861.1,1,1,1,17699.48,Mid,0
653.0,Germany,Male,41.0,1,104584.11,1,1,0,15126.32,New,1
652.0,France,Male,38.0,6,0.0,2,1,1,145700.22,Loyal,0
660.0,Spain,Female,42.0,5,0.0,3,1,1,189016.24,Mid,1
727.0,Spain,Female,52.0,1,154733.97,1,1,0,80259.67,New,1
696.0,Germany,Female,35.0,4,174902.26,1,1,0,69079.85,Mid,0
559.0,France,Female,38.0,8,95139.41,1,1,1,86575.46,Loyal,0
728.0,Germany,Male,32.0,5,61825.5,1,1,1,156124.93,Mid,0
579.0,Spain,Male,56.0,4,99340.83,1,0,0,4523.74,Mid,1
584.0,France,Female,26.0,0,146286.22,1,1,0,105105.35,New,0
597.0,Germany,Female,22.0,6,101528.61,1,1,0,70529.0,Loyal,1
731.0,France,Male,30.0,7,0.0,2,1,1,184581.68,Loyal,0
454.0,Spain,Male,40.0,2,123177.01,1,1,0,148309.98,New,0
596.0,France,Male,36.0,2,0.0,2,1,1,12067.39,New,0
629.0,Spain,Male,41.0,10,150148.51,1,0,0,6936.27,Loyal,0
709.0,Spain,Female,37.0,8,0.0,3,1,0,71738.56,Loyal,0
698.0,Spain,Female,62.0,5,0.0,1,1,1,173576.71,Mid,0
724.0,Germany,Female,48.0,6,110463.25,2,1,1,80552.11,Loyal,1
794.0,France,Male,35.0,6,0.0,2,1,1,68730.91,Loyal,0
523.0,Spain,Male,34.0,7,0.0,2,1,0,62030.06,Loyal,0
581.0,Spain,Female,44.0,7,189318.16,2,1,0,45026.23,Loyal,1
494.0,France,Male,62.0,9,93320.8,1,1,1,24489.44,Loyal,0
584.0,Germany,Female,41.0,3,88594.93,1,1,0,178997.89,Mid,0
699.0,France,Male,28.0,7,0.0,2,1,1,22684.78,Loyal,0
542.0,Spain,Female,26.0,2,0.0,2,1,1,54869.54,New,0
647.0,Spain,Female,29.0,2,0.0,2,1,0,179032.68,New,0
447.0,France,Female,32.0,10,0.0,1,1,1,151815.76,Loyal,0
410.0,France,Male,33.0,6,125789.69,1,0,0,66333.56,Loyal,1
560.0,Germany,Male,41.0,4,152532.3,1,0,0,10779.69,Mid,0
618.0,Spain,Female,40.0,8,0.0,2,1,0,80204.38,Loyal,0
558.0,Spain,Male,40.0,4,161766.87,1,0,0,92378.54,Mid,0
501.0,France,Female,41.0,3,144260.5,1,1,0,172114.67,Mid,0
538.0,Spain,Male,39.0,2,122773.5,2,1,1,58467.08,New,0
472.0,France,Male,31.0,4,58662.92,2,0,1,73322.0,Mid,0
635.0,Spain,Female,48.0,2,0.0,2,1,1,136551.25,New,0
797.0,France,Female,46.0,8,0.0,1,0,0,162668.33,Loyal,0
850.0,France,Male,41.0,3,0.0,2,1,0,128892.36,Mid,0
647.0,France,Female,33.0,4,0.0,1,1,0,152323.04,Mid,0
718.0,France,Female,25.0,4,108691.95,1,1,0,63030.97,Mid,0
586.0,France,Female,52.0,6,140900.97,1,1,1,67288.89,Loyal,0
551.0,France,Male,42.0,2,139561.46,1,1,0,43435.43,New,1
814.0,Germany,Male,29.0,1,131968.57,2,1,1,147693.92,New,0
578.0,Germany,Male,34.0,8,147487.23,2,1,0,66680.77,Loyal,0
701.0,France,Female,35.0,2,0.0,2,1,1,65765.22,New,0
596.0,Spain,Male,41.0,5,0.0,2,0,1,141053.85,Mid,0
691.0,France,Male,34.0,8,133936.04,2,1,0,91359.79,Loyal,0
583.0,France,Male,36.0,8,0.0,2,0,1,5571.59,Loyal,0
561.0,France,Male,21.0,4,0.0,1,1,1,36942.35,Mid,0
590.0,Spain,Female,37.0,0,64345.21,1,0,1,61759.33,New,1
611.0,France,Male,30.0,9,0.0,2,1,1,148887.69,Loyal,0
679.0,Germany,Male,52.0,9,135870.01,2,0,0,54038.62,Loyal,0
592.0,Spain,Male,37.0,9,0.0,3,1,1,10656.89,Loyal,0
657.0,Spain,Male,34.0,5,154983.98,1,1,0,27738.01,Mid,0
732.0,France,Male,36.0,7,126195.81,1,1,1,133172.48,Loyal,0
663.0,France,Male,28.0,4,0.0,2,1,1,123969.64,Mid,0
588.0,France,Female,34.0,3,120777.88,1,1,1,131729.52,Mid,0
565.0,Germany,Female,47.0,10,139756.12,1,1,0,165849.49,Loyal,1
561.0,France,Female,22.0,6,186788.96,2,1,0,73286.8,Loyal,0
649.0,Spain,Male,32.0,1,0.0,1,0,1,91167.19,New,1
597.0,Spain,Female,62.0,3,0.0,1,1,1,70532.53,Mid,0
850.0,France,Male,29.0,6,0.0,2,1,1,10672.54,Loyal,0
775.0,France,Male,42.0,6,133970.22,2,0,1,187839.9,Loyal,0
609.0,France,Male,53.0,7,0.0,2,0,1,52332.85,Loyal,0
577.0,Spain,Male,35.0,5,110080.3,1,1,1,109794.31,Mid,0
650.0,Spain,Male,41.0,9,0.0,2,0,1,191599.67,Loyal,0
757.0,France,Female,44.0,4,123322.15,1,1,0,137136.29,Mid,0
825.0,France,Male,40.0,6,132308.22,1,0,0,117122.5,Loyal,0
828.0,France,Female,41.0,7,0.0,2,1,0,171378.77,Loyal,0
849.0,Germany,Female,49.0,9,132934.89,1,1,0,171056.65,Loyal,1
525.0,France,Male,35.0,7,165358.77,1,0,1,94738.54,Loyal,0
498.0,Germany,Male,45.0,7,109200.74,2,0,1,165990.44,Loyal,0
621.0,Germany,Male,40.0,8,174126.75,3,1,0,172490.78,Loyal,1
692.0,Spain,Female,49.0,9,0.0,2,1,0,178342.63,Loyal,0
497.0,France,Female,29.0,4,85646.81,1,0,0,63233.02,Mid,1
510.0,Germany,Female,44.0,4,123070.89,1,1,0,28461.29,Mid,1
705.0,France,Female,37.0,10,0.0,2,1,1,13935.53,Loyal,1
550.0,France,Male,34.0,8,122359.5,1,0,0,116495.55,Loyal,0
679.0,Germany,Male,35.0,1,130463.55,2,1,1,37341.17,New,0
807.0,Spain,Female,42.0,1,0.0,1,1,0,16500.66,New,1
672.0,France,Female,43.0,4,92599.55,2,1,1,167336.78,Mid,0
527.0,Germany,Female,30.0,6,126663.51,1,1,1,162267.91,Loyal,0
702.0,France,Male,26.0,2,71281.29,1,1,1,108747.12,New,1
700.0,Spain,Male,44.0,9,0.0,2,1,0,142287.65,Loyal,0
653.0,Germany,Female,37.0,3,125734.2,2,1,0,134625.09,Mid,1
585.0,France,Female,35.0,2,0.0,2,1,0,98621.04,New,1
701.0,Spain,Male,35.0,10,159693.9,2,1,1,71173.64,Loyal,0
562.0,France,Male,30.0,3,111099.79,2,0,0,140650.19,Mid,0
753.0,Germany,Female,35.0,5,82453.96,2,0,0,18254.75,Mid,0
698.0,Spain,Male,38.0,10,95010.92,1,1,1,105227.86,Loyal,0
641.0,Germany,Female,40.0,2,110086.69,1,1,0,159773.14,New,0
690.0,France,Female,26.0,3,118097.87,1,1,0,61257.83,Mid,0
589.0,Germany,Female,50.0,5,144895.05,2,1,1,34941.23,Mid,0
665.0,Germany,Male,62.0,7,104469.58,1,1,1,25165.36,Loyal,1
545.0,France,Female,32.0,6,0.0,2,1,1,52067.37,Loyal,0
629.0,France,Male,46.0,1,130666.2,1,1,1,161125.67,New,1
615.0,France,Male,30.0,8,0.0,2,0,0,3183.15,Loyal,0
687.0,France,Male,34.0,5,128270.56,1,1,0,191092.62,Mid,0
730.0,France,Female,47.0,7,0.0,1,1,0,33373.26,Loyal,1
485.0,Spain,Male,32.0,6,102238.01,2,1,1,194010.12,Loyal,0
427.0,Spain,Male,40.0,8,0.0,2,1,1,82870.75,Loyal,0
764.0,Spain,Female,33.0,9,168964.77,1,0,1,118982.51,Loyal,0
708.0,France,Male,34.0,3,0.0,1,0,1,121457.88,Mid,1
509.0,Spain,Male,38.0,2,0.0,1,0,0,168460.12,New,0
671.0,France,Female,29.0,3,0.0,2,1,0,158043.11,Mid,0
700.0,France,Female,26.0,2,0.0,2,0,0,50051.42,New,0
670.0,Spain,Male,25.0,6,0.0,2,1,1,78358.94,Loyal,0
513.0,Spain,Male,48.0,2,0.0,1,1,1,114709.13,New,1
749.0,Spain,Male,38.0,9,129378.32,1,1,1,13549.34,Loyal,0
718.0,Germany,Male,32.0,9,169947.41,2,1,1,27979.16,Loyal,0
842.0,Spain,Female,44.0,2,112652.08,2,1,0,126644.98,New,0
535.0,France,Female,40.0,8,0.0,1,1,1,27689.77,Loyal,0
685.0,France,Male,30.0,2,0.0,2,1,1,140889.32,New,0
634.0,Spain,Male,35.0,3,0.0,2,1,1,19515.48,Mid,0
576.0,France,Male,62.0,9,70655.48,1,0,0,78955.8,Loyal,1
775.0,France,Male,28.0,9,111167.7,1,1,0,149331.01,Loyal,0
590.0,Spain,Female,34.0,6,0.0,2,1,0,171021.44,Loyal,0
782.0,France,Male,32.0,9,0.0,1,1,1,87566.97,Loyal,0
676.0,Germany,Female,26.0,1,108348.66,1,0,0,60231.74,New,1
659.0,France,Female,32.0,9,0.0,2,1,1,93155.75,Loyal,0
850.0,France,Female,26.0,4,62610.96,2,0,1,179365.1,Mid,0
630.0,Spain,Female,31.0,1,0.0,2,1,1,169802.73,New,0
808.0,Spain,Male,25.0,7,0.0,2,0,1,23180.37,Loyal,0
724.0,Germany,Male,33.0,5,103564.83,2,1,0,121085.72,Mid,0
690.0,Spain,Female,30.0,5,0.0,2,0,1,78700.03,Mid,0
648.0,France,Male,42.0,4,0.0,2,1,0,19283.14,Mid,0
661.0,Spain,Female,28.0,7,95357.49,1,0,0,102297.15,Loyal,0
767.0,Spain,Male,47.0,5,0.0,1,1,0,121964.46,Mid,1
506.0,Spain,Male,32.0,8,0.0,2,0,1,182692.8,Loyal,0
550.0,Spain,Male,51.0,5,0.0,2,1,0,153917.41,Mid,0
707.0,France,Female,55.0,1,0.0,2,0,1,54409.48,New,0
752.0,Spain,Male,36.0,2,0.0,2,1,1,45570.84,New,0
667.0,France,Male,34.0,5,0.0,2,1,1,102908.63,Mid,0
588.0,Germany,Male,35.0,3,104356.38,1,1,0,94498.82,Mid,0
613.0,Germany,Female,43.0,10,120481.69,1,0,0,94875.03,Loyal,1
655.0,France,Male,37.0,6,109093.41,2,1,0,1775.52,Loyal,0
607.0,Spain,Female,32.0,7,0.0,3,0,1,10674.62,Loyal,0
479.0,Spain,Male,27.0,2,172463.45,1,1,1,40315.27,New,0
695.0,France,Female,42.0,5,0.0,1,0,1,72172.13,Mid,1
609.0,Spain,Male,34.0,7,140694.78,2,1,0,46266.63,Loyal,0
629.0,France,Male,35.0,1,172170.36,1,1,1,159777.37,New,0
670.0,France,Female,39.0,8,101928.51,1,0,0,89205.54,Loyal,0
483.0,France,Male,48.0,1,0.0,2,1,1,110059.38,New,0
731.0,France,Male,19.0,6,0.0,2,1,1,151581.79,Loyal,0
660.0,France,Male,50.0,1,0.0,3,1,1,191849.15,New,1
553.0,France,Male,32.0,7,64082.09,1,0,1,109159.58,Loyal,0
631.0,France,Male,29.0,7,0.0,2,0,1,125877.22,Loyal,0
602.0,France,Female,25.0,0,0.0,2,1,1,101274.17,New,0
703.0,Spain,Male,39.0,6,152685.4,1,0,0,183656.12,Loyal,0
694.0,Spain,Male,39.0,3,0.0,1,1,1,95625.03,Mid,0
640.0,France,Female,62.0,3,0.0,1,0,1,42964.63,Mid,0
665.0,Spain,Female,51.0,8,0.0,1,1,1,38928.48,Loyal,1
745.0,Spain,Female,35.0,8,0.0,2,1,1,116581.1,Loyal,0
542.0,Spain,Male,34.0,8,108653.93,1,0,1,144725.14,Loyal,0
583.0,Germany,Male,35.0,8,149995.72,2,1,0,42143.55,Loyal,0
662.0,Spain,Female,35.0,6,0.0,2,0,0,2423.9,Loyal,1
818.0,Germany,Female,62.0,8,135290.42,2,1,1,63729.72,Loyal,0
586.0,Germany,Male,46.0,8,106968.96,1,1,1,79366.98,Loyal,1
512.0,France,Male,24.0,6,0.0,2,1,0,37654.31,Loyal,0
584.0,France,Male,35.0,9,0.0,2,1,0,192381.21,Loyal,0
465.0,France,Male,25.0,2,78247.31,2,1,1,10472.31,New,0
733.0,France,Male,42.0,9,150507.21,1,0,1,169964.12,Loyal,0
539.0,Spain,Female,39.0,6,62052.28,1,0,1,59755.14,Loyal,0
686.0,France,Male,41.0,5,128876.71,3,1,1,106939.34,Mid,1
443.0,France,Female,54.0,3,138547.97,1,1,1,70196.23,Mid,1
656.0,France,Female,45.0,7,145933.27,1,1,1,199392.14,Loyal,0
523.0,France,Male,39.0,3,0.0,2,1,0,6726.53,Mid,0
662.0,France,Female,37.0,6,0.0,2,1,0,51229.17,Loyal,0
650.0,Spain,Female,32.0,4,79450.09,1,1,1,118324.75,Mid,0
673.0,France,Male,37.0,4,0.0,2,0,0,163563.07,Mid,0
742.0,Germany,Male,27.0,5,190125.43,2,0,0,21793.59,Mid,0
800.0,France,Female,38.0,2,168190.33,2,1,0,68052.08,New,0
769.0,France,Male,48.0,2,96542.16,2,0,1,197885.72,New,0
632.0,Germany,Male,42.0,6,59972.26,2,0,1,148172.94,Loyal,0
516.0,France,Female,46.0,1,104947.72,1,1,0,115789.25,New,1
581.0,Spain,Male,34.0,1,0.0,2,0,1,81175.25,New,0
549.0,Spain,Male,25.0,6,193858.2,1,0,1,21600.11,Loyal,0
658.0,France,Male,39.0,7,0.0,2,1,0,48378.4,Loyal,0
711.0,France,Male,62.0,4,0.0,2,1,1,3185.67,Mid,0
595.0,Spain,Male,23.0,7,0.0,2,1,1,168085.97,Loyal,0
800.0,France,Female,49.0,7,108007.36,1,0,0,47125.11,Loyal,0
787.0,France,Male,51.0,0,58137.08,1,0,1,142538.31,New,0
584.0,France,Male,28.0,10,0.0,2,1,0,19834.32,Loyal,0
665.0,France,Male,35.0,8,110934.54,1,1,0,169287.99,Loyal,0
692.0,Spain,Female,34.0,4,109699.08,1,1,1,37898.91,Mid,0
625.0,Germany,Female,55.0,8,118772.71,4,0,0,135853.62,Loyal,1
736.0,Spain,Female,26.0,4,135889.13,1,1,1,165692.03,Mid,0
725.0,Germany,Male,19.0,0,75888.2,1,0,0,45613.75,New,0
537.0,Germany,Male,48.0,4,131834.8,1,1,0,166476.95,Mid,1
656.0,France,Male,37.0,2,0.0,2,0,1,67840.81,New,0
714.0,France,Female,26.0,9,89928.99,1,1,0,46203.31,Loyal,0
688.0,France,Male,38.0,7,148045.68,1,1,0,175479.92,Loyal,1
754.0,France,Female,45.0,6,0.0,1,1,0,73881.68,Loyal,1
627.0,France,Female,35.0,7,0.0,2,0,1,193022.44,Loyal,0
656.0,France,Male,44.0,10,143571.52,1,0,0,127444.14,Loyal,0
562.0,Germany,Female,39.0,6,130565.02,1,1,0,9854.72,Loyal,1
604.0,Germany,Female,25.0,5,157780.84,2,1,1,58426.81,Mid,0
746.0,Germany,Male,34.0,6,141806.0,2,1,1,183494.87,Loyal,0
634.0,Germany,Female,37.0,7,143258.85,2,1,0,192721.98,Loyal,0
715.0,France,Female,32.0,10,0.0,2,1,0,60907.49,Loyal,0
577.0,Spain,Male,28.0,7,0.0,1,1,0,143274.41,Loyal,0
732.0,France,Male,62.0,2,0.0,2,1,1,25438.87,New,0
491.0,France,Female,62.0,3,107571.61,1,0,1,113695.99,Mid,0
638.0,France,Male,41.0,1,131762.94,1,1,1,47675.29,New,0
838.0,Spain,Female,62.0,4,103267.8,1,1,1,78310.04,Mid,0
513.0,France,Female,37.0,6,0.0,2,1,0,110142.34,Loyal,0
525.0,France,Male,33.0,1,112833.35,1,0,1,175178.56,New,0
648.0,Spain,Male,49.0,5,0.0,1,1,0,149946.43,Mid,1
666.0,France,Female,36.0,8,0.0,1,0,1,158666.99,Loyal,0
615.0,France,Male,49.0,3,0.0,2,1,1,49872.33,Mid,0
738.0,France,Male,29.0,2,0.0,2,1,1,170421.13,New,0
689.0,Spain,Female,45.0,0,57784.22,1,1,0,197804.0,New,1
627.0,France,Male,41.0,3,0.0,2,1,0,132719.8,Mid,0
640.0,Germany,Female,43.0,9,94752.49,1,1,0,184006.36,Loyal,1
680.0,France,Male,37.0,4,0.0,2,1,0,61240.87,Mid,0
539.0,Germany,Male,42.0,1,177728.55,1,1,0,105013.63,New,0
733.0,Germany,Male,45.0,2,113939.36,2,1,0,3218.71,New,0
659.0,Spain,Male,60.0,2,0.0,1,1,0,177480.45,New,1
545.0,France,Male,30.0,3,0.0,2,1,0,170307.43,Mid,0
627.0,Germany,Male,24.0,5,102773.2,2,1,0,56793.02,Mid,1
575.0,France,Male,24.0,2,0.0,2,1,1,119927.81,New,0
444.0,France,Male,45.0,6,0.0,1,1,0,130009.85,Loyal,1
612.0,Germany,Male,44.0,2,115163.38,1,1,1,97677.52,New,1
683.0,Spain,Male,41.0,0,148863.17,1,1,1,163911.32,New,0
850.0,Germany,Male,40.0,6,94607.08,1,1,0,36690.49,Loyal,0
718.0,France,Male,36.0,9,0.0,1,1,0,45909.87,Loyal,0
509.0,Spain,Male,41.0,7,126683.8,1,0,1,114775.53,Loyal,0
781.0,France,Male,33.0,3,89276.48,1,1,0,6959.0,Mid,0
702.0,France,Male,40.0,7,145536.9,1,0,1,135334.24,Loyal,0
626.0,France,Female,34.0,3,0.0,2,1,1,37870.29,Mid,0
640.0,Germany,Male,45.0,8,120591.19,1,0,0,195123.94,Loyal,0
520.0,Germany,Male,34.0,8,120018.86,2,1,1,343.38,Loyal,0
566.0,France,Male,30.0,5,0.0,1,1,0,54926.51,Mid,1
593.0,Spain,Male,43.0,10,0.0,2,0,0,53478.02,Loyal,0
650.0,Germany,Female,48.0,7,138232.24,1,1,0,57594.78,Loyal,0
589.0,France,Female,31.0,10,110635.32,1,1,0,148218.86,Loyal,0
684.0,Spain,Male,56.0,8,78707.16,1,1,1,99398.36,Loyal,0
675.0,France,Female,33.0,6,0.0,2,1,0,34045.61,Loyal,0
702.0,France,Female,46.0,9,98444.19,1,0,1,109563.28,Loyal,0
549.0,Spain,Female,39.0,7,0.0,1,0,0,81259.25,Loyal,1
559.0,Spain,Male,38.0,3,145874.35,1,1,0,56311.39,Mid,1
434.0,Germany,Male,55.0,8,109339.17,2,1,0,96405.88,Loyal,1
691.0,France,Female,33.0,6,0.0,2,1,0,164074.89,Loyal,0
644.0,France,Male,38.0,3,0.0,2,1,1,79928.41,Mid,0
608.0,France,Male,31.0,7,79962.92,2,1,0,60901.72,Loyal,0
810.0,Germany,Male,62.0,3,27288.43,1,1,1,110509.9,Mid,0
744.0,Spain,Female,30.0,1,124037.28,1,1,1,142210.94,New,0
533.0,Germany,Male,51.0,6,127545.56,2,0,0,79559.02,Loyal,1
605.0,France,Female,30.0,9,135422.31,1,0,1,186418.85,Loyal,0
611.0,Spain,Female,37.0,4,0.0,2,1,0,125696.26,Mid,0
712.0,France,Male,23.0,2,0.0,2,0,1,66795.78,New,0
740.0,France,Female,30.0,8,105209.54,1,1,0,1852.58,Loyal,0
850.0,France,Male,40.0,6,124788.18,1,1,0,65612.12,Loyal,0
583.0,Germany,Female,41.0,5,77647.6,1,1,0,190429.52,Mid,0
607.0,Germany,Male,39.0,2,84468.67,2,1,1,121945.42,New,0
494.0,France,Male,30.0,3,85704.95,1,0,1,27886.06,Mid,0
600.0,France,Male,37.0,1,142663.46,1,0,1,88669.89,New,0
544.0,France,Male,30.0,4,73218.89,1,0,1,126796.69,Mid,0
665.0,Spain,Female,42.0,2,156371.61,2,0,1,156774.94,New,1
687.0,France,Male,38.0,0,144450.58,1,0,1,137276.83,New,0
617.0,France,Male,40.0,5,190008.32,2,1,1,107047.92,Mid,0
523.0,Spain,Female,36.0,8,113680.54,1,0,0,13197.44,Loyal,0
383.0,Spain,Male,36.0,0,0.0,1,1,1,179540.73,New,1
742.0,Germany,Female,43.0,6,97067.69,1,0,1,60920.03,Loyal,1
530.0,Spain,Female,22.0,7,0.0,2,1,0,104170.48,Loyal,0
555.0,France,Male,30.0,1,0.0,2,0,0,88146.86,New,0
618.0,France,Male,48.0,7,0.0,1,1,0,13921.82,Loyal,1
692.0,France,Female,28.0,8,95059.02,2,1,0,44420.18,Loyal,0
542.0,Spain,Male,54.0,8,105770.14,1,0,1,140929.98,Loyal,1
675.0,France,Male,39.0,7,0.0,2,0,1,36267.21,Loyal,0
625.0,Germany,Male,42.0,6,100047.33,1,1,0,93429.95,Loyal,0
546.0,Spain,Female,45.0,2,0.0,1,0,0,197789.83,New,1
716.0,Germany,Male,41.0,8,126145.54,2,1,1,138051.19,Loyal,0
684.0,Spain,Female,31.0,8,0.0,2,1,0,188637.05,Loyal,0
721.0,Spain,Female,36.0,2,0.0,2,1,1,106977.8,New,0
686.0,Germany,Male,29.0,3,185379.02,1,1,0,64679.07,Mid,0
636.0,France,Male,42.0,2,0.0,2,1,1,55470.78,New,0
790.0,France,Female,41.0,2,126619.27,1,1,0,198224.38,New,0
838.0,Spain,Female,39.0,5,166733.92,2,1,0,14279.44,Mid,0
795.0,Germany,Female,33.0,9,104552.72,1,1,1,120853.83,Loyal,1
581.0,Germany,Female,54.0,2,152508.99,1,1,0,187597.98,New,1
784.0,Germany,Male,28.0,2,109960.06,2,1,1,170829.87,New,0
664.0,France,Male,40.0,7,125608.72,1,1,0,122073.48,Loyal,0
537.0,France,Female,41.0,0,0.0,2,0,1,175262.49,New,0
749.0,France,Male,37.0,10,185063.7,2,1,1,134526.87,Loyal,0
711.0,France,Male,36.0,9,137688.71,1,1,1,46884.1,Loyal,0
760.0,Spain,Female,32.0,2,0.0,1,1,1,114565.35,New,0
733.0,France,Male,39.0,1,0.0,2,1,1,141841.31,New,0
745.0,Germany,Female,44.0,0,119638.21,1,1,1,34265.08,New,1
815.0,France,Female,56.0,3,0.0,3,1,1,94248.16,Mid,1
663.0,Spain,Male,62.0,6,0.0,2,0,1,15876.52,Loyal,0
526.0,France,Male,52.0,8,93590.47,1,0,1,21228.71,Loyal,1
693.0,France,Male,62.0,4,97705.99,1,1,1,61569.07,Mid,0
649.0,Spain,Female,32.0,7,0.0,1,1,0,28797.32,Loyal,0
560.0,Spain,Female,26.0,3,116576.45,1,1,0,157567.37,Mid,0
757.0,Germany,Female,34.0,1,129398.01,2,0,0,44965.44,New,0
604.0,Spain,Female,34.0,3,0.0,2,1,0,38587.7,Mid,0
589.0,Germany,Female,20.0,2,121093.29,2,1,0,3529.72,New,0
652.0,France,Female,51.0,3,0.0,1,1,0,173989.47,Mid,1
653.0,France,Female,43.0,6,0.0,2,1,1,7330.59,Loyal,0
735.0,Spain,Male,38.0,7,86131.71,2,0,0,93478.96,Loyal,0
601.0,France,Male,44.0,3,0.0,2,1,0,30607.11,Mid,0
605.0,France,Male,33.0,9,128152.82,1,0,0,147822.81,Loyal,0
650.0,France,Female,43.0,6,0.0,2,1,1,16301.91,Loyal,0
850.0,Germany,Female,31.0,4,164672.66,1,0,1,61936.1,Mid,0
743.0,France,Male,32.0,9,0.0,2,1,0,175252.78,Loyal,0
485.0,Germany,Male,34.0,3,133658.24,1,1,0,70209.83,Mid,0
650.0,Germany,Male,34.0,4,142393.11,1,1,1,11276.48,Mid,0
718.0,France,Female,29.0,3,0.0,1,0,1,134462.29,Mid,0
733.0,Germany,Male,62.0,3,106545.53,1,1,1,134589.58,Mid,0
630.0,Germany,Female,25.0,7,79656.81,1,1,0,93524.22,Loyal,0
576.0,Germany,Male,44.0,9,119530.52,1,1,0,119056.68,Loyal,1
690.0,France,Male,21.0,8,0.0,2,1,1,155782.89,Loyal,0
535.0,France,Male,47.0,0,160729.1,1,0,1,145986.35,New,0
674.0,Germany,Female,27.0,4,111568.01,1,0,1,22026.18,Mid,0
685.0,Spain,Male,39.0,9,0.0,2,1,1,18826.06,Loyal,0
646.0,Spain,Male,62.0,10,115462.44,1,1,0,40421.87,Loyal,0
614.0,Germany,Female,39.0,8,125997.22,1,1,1,128049.34,Loyal,1
667.0,France,Male,44.0,2,122806.95,1,0,0,15120.86,New,0
569.0,Germany,Female,32.0,8,145330.43,1,1,1,132038.65,Loyal,0
638.0,France,Female,42.0,7,165679.92,1,0,0,32916.29,Loyal,0
531.0,France,Male,37.0,7,121854.45,1,1,0,147521.35,Loyal,0
788.0,France,Female,33.0,5,0.0,2,0,0,116978.19,Mid,0
476.0,Germany,Male,30.0,3,134366.42,1,1,0,68343.53,Mid,0
714.0,Germany,Male,42.0,2,177640.09,1,0,1,47166.55,New,0
808.0,Germany,Male,39.0,3,124216.93,1,0,1,171442.36,Mid,0
434.0,France,Male,41.0,4,108128.52,1,0,1,56784.11,Mid,0
770.0,France,Male,36.0,2,89800.14,1,1,1,105922.69,New,0
674.0,Germany,Female,38.0,10,83727.68,1,1,0,45418.12,Loyal,0
599.0,Germany,Female,49.0,10,143888.22,2,1,1,166236.38,Loyal,1
629.0,France,Male,39.0,2,129669.32,2,1,0,82774.07,New,0
590.0,France,Male,32.0,5,0.0,2,1,0,59249.83,Mid,0
513.0,France,Male,30.0,5,0.0,2,1,0,162523.66,Mid,0
624.0,France,Male,37.0,0,0.0,2,0,0,112104.55,New,0
501.0,Germany,Male,40.0,5,114655.58,1,0,0,126535.92,Mid,0
695.0,France,Male,49.0,9,159458.53,1,1,0,135841.35,Loyal,0
815.0,Spain,Male,28.0,6,0.0,2,0,1,185547.71,Loyal,0
693.0,France,Female,38.0,3,0.0,2,0,0,78133.48,Mid,1
688.0,France,Male,20.0,8,137624.4,2,1,1,197582.79,Loyal,0
684.0,Germany,Female,26.0,2,114035.39,1,0,0,96885.19,New,0
571.0,France,Male,41.0,8,0.0,1,1,1,63736.17,Loyal,0
732.0,Spain,Male,54.0,0,134249.7,1,0,1,13404.4,New,0
709.0,Germany,Male,28.0,8,124695.72,2,1,0,145251.35,Loyal,0
613.0,France,Male,40.0,4,0.0,1,0,0,151325.24,Mid,0
785.0,Spain,Female,54.0,1,0.0,2,1,0,45113.92,New,1
630.0,France,Female,26.0,5,0.0,2,1,0,182612.38,Mid,0
683.0,France,Male,41.0,6,95696.52,2,1,1,184366.14,Loyal,0
659.0,France,Female,38.0,9,0.0,2,1,1,132809.18,Loyal,0
641.0,France,Female,42.0,6,0.0,2,0,0,121138.77,Loyal,0
850.0,Spain,Female,45.0,2,122311.21,1,1,1,19482.5,New,0
649.0,France,Female,46.0,2,0.0,2,1,1,66602.7,New,0
598.0,France,Male,28.0,8,129991.76,2,0,1,46041.08,Loyal,0
627.0,France,Male,33.0,5,0.0,2,1,1,103737.82,Mid,0
712.0,Spain,Male,27.0,10,0.0,1,1,0,94544.88,Loyal,0
628.0,Spain,Female,22.0,3,0.0,1,1,0,85426.28,Mid,0
654.0,Germany,Male,43.0,9,84673.17,2,0,1,82081.35,Loyal,0
665.0,Germany,Female,43.0,2,116322.27,4,1,0,35640.12,New,1
541.0,France,Male,32.0,8,0.0,2,0,0,40889.14,Loyal,0
567.0,Spain,Male,35.0,8,153137.74,1,1,0,88659.07,Loyal,0
841.0,France,Female,52.0,5,0.0,1,0,0,183239.71,Mid,1
755.0,Germany,Female,30.0,6,154221.37,2,0,1,62688.55,Loyal,0
590.0,France,Male,47.0,3,0.0,2,1,0,171774.5,Mid,0
710.0,France,Female,31.0,1,0.0,2,1,0,20081.3,New,0
534.0,France,Female,42.0,9,144801.97,1,0,1,12483.39,Loyal,1
727.0,France,Male,35.0,5,136364.46,1,0,0,142754.71,Mid,0
447.0,France,Male,43.0,2,0.0,2,1,0,33879.26,New,1
667.0,France,Male,36.0,8,139753.35,1,1,0,79871.16,Loyal,0
